-176.22040659189224
-178.52357923984528
-180.9490755200386
-179.70084846019745
-172.67186045646667
-173.5072672367096
-173.20228517055511
-171.30036056041718
-169.00509297847748
-168.8714861869812
-168.0371195077896
-166.80892407894135
-165.83096086978912
-165.3883308172226
-164.67033326625824
-163.9290750026703
-163.36007118225098
-162.91549503803253
-162.39762902259827
-161.9238168001175
-161.5307629108429
-161.17275655269623
-160.81137359142303
-160.48839390277863
-160.2029263973236
-159.93545055389404
-159.6814662218094
-159.45262610912323
-159.24403965473175
-159.04911160469055
-158.86812806129456
-158.70316922664642
-158.55112671852112
-158.40988755226135
-158.27956795692444
-158.15987884998322
-158.04924964904785
-157.9468548297882
-157.85242915153503
-157.7653855085373
-157.68490433692932
-157.6105237007141
-157.54188299179077
-157.47851133346558
-157.41991996765137
-157.36579298973083
-157.3158174753189
-157.26962983608246
-157.22695291042328
-157.18750953674316
-157.15107917785645
-157.1173995733261
-157.08627700805664
-157.05751180648804
-157.03094601631165
-157.00637698173523
-156.98367059230804
-156.9626808166504
-156.94330036640167
-156.925368309021
-156.90879225730896
-156.89347982406616
-156.8793147802353
-156.86623454093933
-156.85412287712097
-156.8429410457611
-156.83260262012482
-156.82305097579956
-156.81421160697937
-156.8060427904129
-156.79849684238434
-156.79152011871338
-156.78506195545197
-156.77910149097443
-156.77358508110046
-156.76848888397217
-156.76377415657043
-156.75941407680511
-156.75538182258606
-156.75165951251984
-156.7482203245163
-156.74502551555634
-156.74208402633667
-156.7393660545349
-156.7368507385254
-156.73452019691467
-156.73238039016724
-156.73037767410278
-156.72855079174042
-156.72684609889984
-156.72527849674225
-156.72382414340973
-156.72248303890228
-156.72124028205872
-156.7200928926468
